PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM_ID,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply1050,Aleksandr,Erokhin,Russia,13/10/1989,32,21,Midfielder,195,80,R
ply1051,Evgeny,Kim,Russia,17/05/2003,32,72,Midfielder,181,72,R
ply1052,Daler,Kuzyaev,Russia,15/01/1993,32,14,Midfielder,182,74,R
ply1053,Dmitriy,Sergeev,Russia,03/04/2000,32,45,Midfielder,183,73,R
ply1054,Kirill,Stolbov,Russia,08/04/2004,,60,Midfielder,,,
ply1055,,Wendel,Brazil,28/08/1997,32,8,Midfielder,180,73,R
ply1056,Zelimkhan,Bakaev,Russia,01/07/1996,32,7,Forward,180,77,L
ply1057,Mateo,Cassierra,Colombia,13/04/1997,32,30,Forward,183,75,R
ply1058,Gustavo,Mantuan,Brazil,20/06/2001,32,31,Forward,174,,R
ply1059,,Malcom,Brazil,26/02/1997,32,10,Forward,171,74,L
ply1060,Andrey,Mostovoy,Russia,05/11/1997,32,17,Forward,180,77,R
ply1061,Ivan,Sergeev,Russia,11/05/1995,32,33,Forward,184,75,R
ply1062,Aleksey,Sutormin,Russia,10/01/1994,32,19,Forward,188,79,R
ply1063,Mikhail,Biryukov,Russia,07/05/1958,32,,Goalkeeping,190,87,
ply1064,Gabriel,Jesus,Brazil,03/04/1997,,9,Forward,175,68,R
ply1065,Ander,Herrera,Spain,14/08/1989,,23,Midfielder,182,71,R
ply1066,Idrissa,Gueye,Senegal,26/09/1989,,27,Midfielder,174,66,R
ply1067,,Fernandinho,Brazil,04/05/1985,,50,Midfielder,179,67,R
ply1068,,Angeliño,Spain,04/01/1997,,11,Defender,175,69,L
ply1069,Georginio,Wijnaldum,Netherlands,11/11/1990,,25,Midfielder,175,69,R
ply1070,Oleksandr,Zinchenko,Ukraine,15/12/1996,,35,Defender,175,65,L
ply1071,Fábio,Vieira,Portugal,30/05/2000,,21,Midfielder,170,63,L
ply1072,Renan,Lodi,Brazil,08/04/1998,,32,Defender,173,70,L
ply1073,Luis,Suárez,Uruguay,24/01/1987,,9,Forward,182,83,R
ply1074,Chancel,Mbemba,Congo DR,08/08/1994,,99,Defender,182,81,R
ply1075,Sérgio,Oliveira,Portugal,02/06/1992,,27,Midfielder,181,78,R
ply1076,Miralem,Pjanić,Bosnia-Herzegovina,02/04/1990,,,Emirates,178,72,R
ply1077,Matheus,Nunes,Brazil,27/08/1998,,27,Midfielder,183,74,R
ply1078,Nico,Tagliafico,Argentina,31/08/1992,,3,Defender,172,65,L
ply1079,,Tabata,Brazil,30/03/1997,,,Forward,175,72,L
ply1080,Perr,Schuurs,Netherlands,26/11/1999,,3,Defender,191,87,R
ply1081,Adama Traoré,I,Mali,05/06/1995,,20,Forward,177,74,L
ply1082,,Cristiano,Brazil,29/08/1993,,15,Defender,180,76,L
ply1083,Momo,Yansane,Guinea,29/07/1997,,99,Forward,180,79,R
ply1084,Jasurbek,Yakhshiboev,Uzbekistan,24/06/1997,,,Forward,178,74,
ply1085,Sébastien,Thill,Luxembourg,29/12/1993,,29,Midfielder,178,70,L
ply1086,Arturo,Vidal,Chile,22/05/1987,,32,Midfielder,180,75,R
ply1087,Alan,Patrick,Brazil,13/05/1991,,10,Midfielder,177,70,R
ply1088,Alexis,Sánchez,Chile,19/12/1988,,70,Forward,169,62,R
ply1089,Ivan,Perišić,Croatia,02/02/1989,,14,Midfielder,186,80,
ply1090,Boban,Nikolov,North Macedonia,28/07/1994,,24,Midfielder,182,72,R
ply1091,,Éverton,Brazil,22/03/1996,,11,Forward,174,72,R
ply1092,Corentin,Tolisso,France,03/08/1994,,88,Midfielder,181,81,R
ply1093,Nicolas Moumi,Ngamaleu,Cameroon,09/07/1994,,13,Midfielder,181,74,R
ply1094,Jordan,Siebatcheu,USA,26/04/1996,,45,Forward,190,84,R
ply1095,Remo,Freuler,Switzerland,15/04/1992,,23,Midfielder,181,77,R
ply1096,Aleksey,Miranchuk,Russia,17/10/1995,,59,Midfielder,182,74,L
ply1097,Matteo,Pessina,Italy,21/04/1997,,32,Midfielder,187,75,L
ply1098,Paco,Alcácer,Spain,30/08/1993,,,Emirates,175,70,R
ply1099,Jesse,Lingard,England,15/12/1992,,11,Midfielder,174,65,R
ply1100,Josip,Iličič,Slovenia,29/01/1988,,,Forward,190,79,L
ply1101,Michel,Aebischer,Switzerland,06/01/1997,,20,Midfielder,183,74,R
ply1102,Silvan,Hefti,Switzerland,25/10/1997,,36,Defender,183,80,R
ply1103,Moi,Gómez,Spain,23/06/1994,,16,Midfielder,176,73,R
ply1104,Burak,Yılmaz,Turkey,15/07/1985,,17,Forward,188,81,R
ply1105,Renato,Steffen,Switzerland,03/11/1991,,22,Midfielder,170,65,L
ply1106,Rasmus,Kristensen,Denmark,11/07/1997,,25,Defender,186,70,R
ply1107,Jonathan,Ikoné,France,02/05/1998,,11,Forward,175,67,L
ply1108,Zeki,Çelik,Turkey,17/02/1997,,19,Defender,180,78,R
ply1109,Rodrigo,Bentancur,Uruguay,25/06/1997,,30,Midfielder,187,78,R
ply1110,Paulo,Dybala,Argentina,15/11/1993,,21,Forward,177,75,L
ply1111,Yaroslav,Rakitskiy,Ukraine,03/08/1989,,44,Defender,180,78,L
ply1112,Federico,Bernardeschi,Italy,16/02/1994,,10,Forward,183,77,L
ply1113,Dejan,Kulusevski,Sweden,25/04/2000,,21,Forward,186,75,L
ply1114,Callum,Hudson-Odoi,England,07/11/2000,,17,Forward,177,75,R
ply1115,Sardar,Azmoun,Iran,01/01/1995,,9,Forward,186,79,
ply1116,Artem,Dzyuba,Russia,22/08/1988,,24,Forward,197,91,R
ply1117,Veljko,Birmančević,Serbia,05/03/1998,,19,Midfielder,178,70,
ply1118,Magomed,Ozdoev,Russia,05/11/1992,,27,Midfielder,184,78,R
ply1119,Brenden,Aaronson,USA,22/10/2000,,7,Midfielder,178,70,R
ply1120,Serge,Aurier,Ivory Coast,24/12/1992,,24,Defender,176,76,R
ply1121,Pervis,Estupiñán,Ecuador,21/01/1998,,30,Defender,175,78,L
ply1122,Boulaye,Dia,Senegal,16/11/1996,,29,Forward,180,75,R
ply1123,Jan,Olschowsky,Germany,18/11/2001,33,41,Goalkeeper,182,79,R
ply1124,Tobias,Sippel,Germany,22/03/1988,33,21,Goalkeeper,183,78,R
ply1125,Yann,Sommer,Switzerland,17/12/1988,33,1,Goalkeeper,183,79,R
ply1126,Ramy,Bensebaini,Algeria,16/04/1995,33,25,Defender,186,82,L
ply1127,Nico,Elvedi,Switzerland,30/09/1996,33,30,Defender,189,81,R
ply1128,Marvin,Friedrich,Germany,13/12/1995,33,5,Defender,192,83,R
ply1129,Ko,Itakura,Japan,27/01/1997,33,3,Defender,186,75,R
ply1130,Tony,Jantschke,Germany,07/04/1990,33,24,Defender,177,76,R
ply1131,Stefan,Lainer,Austria,27/08/1992,33,18,Defender,175,73,R
ply1132,Luca,Netz,Germany,15/05/2003,33,20,Defender,180,83,L
ply1133,Joe,Scally,USA,31/12/2002,33,29,Defender,184,80,R
ply1134,Yvandro Borges,Sanches,Luxembourg,24/05/2004,33,38,Midfielder,175,67,R
ply1135,Oscar,Fraulo,Denmark,06/12/2003,33,22,Midfielder,180,77,R
ply1136,Patrick,Herrmann,Germany,12/02/1991,33,7,Midfielder,179,71,R
ply1137,Jonas,Hofmann,Germany,14/07/1992,33,23,Midfielder,176,73,R
ply1138,Kouadio,Koné,France,17/05/2001,33,17,Midfielder,185,80,R
ply1139,Christoph,Kramer,Germany,19/02/1991,33,6,Midfielder,191,76,
ply1140,Torben,Müsel,Germany,25/07/1999,33,26,Midfielder,185,80,R
ply1141,Florian,Neuhaus,Germany,16/03/1997,33,32,Midfielder,185,74,R
ply1142,Conor,Noß,Ireland,01/01/2001,,34,Midfielder,181,72,
ply1143,Rocco,Reitz,Germany,29/05/2002,33,27,Midfielder,176,75,
ply1144,Julian,Weigl,Germany,08/09/1995,33,8,Midfielder,186,80,R
ply1145,Jacob,Italiano,Australia,30/07/2001,33,35,Forward,177,74,
ply1146,Nathan,N'Goumou,France,14/03/2000,33,19,Forward,182,70,R
ply1147,Alassane,Pléa,France,10/03/1993,33,14,Forward,181,79,R
ply1148,Lars,Stindl,Germany,26/08/1988,33,13,Forward,181,80,R
ply1149,Marcus,Thuram,France,06/08/1997,33,10,Forward,192,88,R
ply1150,Hannes,Wolf,Austria,16/04/1999,33,11,Forward,179,69,L
ply1151,Uwe,Kamps,Germany,12/06/1964,33,,Goalkeeping,180,79,
ply1152,Fabian,Otte,Germany,04/12/1990,33,,Goalkeeping,187,75,R
ply1153,Chris,Domogalla,Germany,20/01/1986,33,,Athletic,,,
ply1154,Quirin,Löppert,Germany,01/05/1987,33,,Athletic,189,80,R
ply1155,Alexander,Mouhcine,Germany,21/10/1978,33,,Athletic,,,
ply1156,Roman,Steinweg,Germany,,33,,Athletic,,,
ply1157,Philipp,Schützendorf,Germany,18/09/1981,33,,Video,,,
ply1158,Jonas,Lössl,Denmark,01/02/1989,34,1,Goalkeeper,195,89,R
ply1159,Elías,Ólafsson,Iceland,11/03/2000,34,16,Goalkeeper,201,,
ply1160,Mark,Ugboh,Nigeria,,34,30,Goalkeeper,,,
ply1161,Joel,Andersson,Sweden,11/11/1996,34,6,Defender,178,68,R
ply1162,Henrik,Dalsgaard,Denmark,27/07/1989,34,14,Defender,192,81,R
ply1163,Nikolas,Dyhr,Denmark,18/06/2001,34,44,Defender,177,60,L
ply1164,Stefan,Gartenmann,Denmark,02/02/1997,34,4,Defender,185,75,R
ply1165,,Juninho,Brazil,01/02/1995,34,73,Defender,187,80,L
ply1166,Pablo,Ortíz,Colombia,08/06/2000,34,26,Defender,190,70,L
ply1167,,Paulinho,Brazil,03/01/1995,34,29,Defender,178,71,L
ply1168,Erik,Sviatchenko,Denmark,04/10/1991,34,28,Defender,184,82,R
ply1169,Pontus,Texel,Denmark,27/02/2004,34,22,Defender,,,
ply1170,Mads,Thychosen,Denmark,27/06/1997,34,17,Defender,178,65,R
ply1171,Valdemar,Andreasen,Denmark,05/01/2005,34,20,Midfielder,,,
ply1172,,Charles,Brazil,19/06/1996,34,35,Midfielder,187,81,R
ply1173,Edward,Chilufya,Zambia,17/09/1999,34,18,Midfielder,171,65,R
ply1174,,Evander,Brazil,09/06/1998,34,10,Midfielder,179,76,R
ply1175,Andreas,Hansen,Denmark,31/05/2003,34,21,Midfielder,184,,
ply1176,Gustav,Isaksen,Denmark,19/04/2001,34,11,Midfielder,178,,
ply1177,Chris,Kouakou,Ivory Coast,15/12/1999,34,19,Midfielder,,,R
ply1178,Emiliano,Martínez,Uruguay,17/08/1999,34,5,Midfielder,184,64,R
ply1179,Kristoffer,Olsson,Sweden,30/06/1995,34,8,Midfielder,178,70,R
ply1180,Pione,Sisto,Denmark,04/02/1995,34,7,Midfielder,171,64,R
ply1181,Oliver,Sørensen,Denmark,10/03/2002,34,24,Midfielder,184,78,L
ply1182,Anders,Dreyer,Denmark,02/05/1998,34,36,Forward,174,69,L
ply1183,Júnior,Brumado,Brazil,15/05/1999,34,74,Forward,190,88,R
ply1184,Sory,Kaba,Guinea,28/07/1995,34,9,Forward,190,80,R
ply1185,Juan,Moreno,Denmark,21/09/2002,34,23,Forward,188,,
ply1186,Lasse,Heinze,Denmark,03/04/1986,34,,Goalkeeping,184,78,R
ply1187,Oliver,Heil,Germany,19/06/1988,34,,Game,182,78,
ply1188,Ádám,Bogdán,Hungary,27/09/1987,35,1,Goalkeeper,194,92,R
ply1189,Dénes,Dibusz,Hungary,16/11/1990,35,90,Goalkeeper,188,81,R
ply1190,Marcell,Kovács,Hungary,09/02/2003,35,63,Goalkeeper,,,
ply1191,Szabolcs,Mergl,Hungary,17/02/2004,35,61,Goalkeeper,,,
ply1192,Levente,Őri,Hungary,29/04/2003,35,62,Goalkeeper,,,
ply1193,Gergő,Szécsi,Hungary,07/02/1989,35,29,Goalkeeper,185,83,R
ply1194,Endre,Botka,Hungary,25/08/1994,35,21,Defender,178,77,R
ply1195,Eldar,Čivić,Bosnia-Herzegovina,28/05/1996,35,17,Defender,182,74,L
ply1196,Mats,Knoester,Netherlands,19/11/1998,35,4,Defender,186,77,L
ply1197,Adnan,Kovačević,Bosnia-Herzegovina,09/09/1993,35,15,Defender,189,80,
ply1198,Samy,Mmaee,Morocco,08/09/1996,35,3,Defender,188,80,R
ply1199,Olivér,Nagy,Hungary,12/03/2003,35,56,Defender,,,
ply1200,Lóránd,Pászka,Hungary,22/03/1996,35,23,Defender,186,,R
ply1201,Rasmus,Thelander,Denmark,09/07/1991,35,25,Defender,191,87,R
ply1202,Henry,Wingo,USA,04/10/1995,35,31,Defender,183,77,R
ply1203,Muhamed,Bešić,Bosnia-Herzegovina,10/09/1992,35,5,Midfielder,180,75,R
ply1204,Anderson,Esiti,Nigeria,24/05/1994,35,13,Midfielder,189,82,R
ply1205,Amer,Gojak,Bosnia-Herzegovina,13/02/1997,35,14,Midfielder,184,78,R
ply1206,Giorgi,Kharaishvili,Georgia,29/07/1996,35,27,Midfielder,183,,R
ply1207,Aïssa,Laïdouni,France,13/12/1996,35,93,Midfielder,183,75,R
ply1208,Krisztián,Lisztes,Hungary,06/05/2005,35,76,Midfielder,,,
ply1209,Xavier,Mercier,France,25/07/1989,35,7,Midfielder,172,71,R
ply1210,Dávid,Sigér,Hungary,30/11/1990,35,18,Midfielder,175,69,R
ply1211,Bálint,Vécsei,Hungary,13/07/1993,35,19,Midfielder,185,82,L
ply1212,Kristoffer,Zachariassen,Norway,27/01/1994,35,16,Midfielder,180,74,R
ply1213,Carlos,Auzqui,Argentina,16/03/1991,35,28,Forward,180,72,R
ply1214,Franck,Boli,Ivory Coast,07/12/1993,35,70,Forward,180,77,R
ply1215,Dániel,Gera,Hungary,29/08/1995,35,,Forward,178,74,R
ply1216,,Marquinhos,Brazil,24/10/1999,35,50,Forward,170,71,L
ply1217,Ryan,Mmaee,Morocco,01/11/1997,35,8,Forward,184,82,R
ply1218,Tokmac,Nguen,Norway,20/10/1993,35,10,Forward,174,68,R
ply1219,Damir,Redzic,Hungary,23/03/2003,35,52,Forward,,,
ply1220,Tamás,Balogh,Hungary,06/09/1967,35,,Goalkeeping,181,77,
ply1221,Gintaras,Staučė,Russia,24/12/1969,35,,Goalkeeping,187,80,
ply1222,Péter,Bali,Hungary,20/05/1970,35,,Fitness,,,
ply1223,Vladimir,Panikov,Russia,14/11/1969,35,,Physical,,,
ply1224,Paulino,Granero,Spain,17/02/1970,35,,Physical,,,
ply1225,Stanislav,Agkatsev,Russia,09/01/2002,36,1,Goalkeeper,189,82,R
ply1226,Matvey,Safonov,Russia,25/02/1999,36,39,Goalkeeper,192,82,R
ply1227,Mikhail,Shtepa,Russia,19/03/2003,36,73,Goalkeeper,183,62,R
ply1228,Sergey,Borodin,Russia,30/01/1999,36,44,Defender,187,77,L
ply1229,Oleg,Isaenko,Russia,31/01/2000,36,48,Defender,166,62,L
ply1230,Kaio,Pantaleão,Brazil,08/09/1995,36,31,Defender,183,76,R
ply1231,Vyacheslav,Litvinov,Russia,01/04/2001,36,84,Defender,189,73,R
ply1232,Sergey,Petrov,Russia,02/01/1991,36,98,Defender,175,71,R
ply1233,Dmitriy,Pivovarov,Russia,21/03/2000,36,32,Defender,179,74,L
ply1234,Cristian,Ramírez,Ecuador,12/08/1994,36,6,Defender,174,69,L
ply1235,Egor,Sorokin,Russia,04/11/1995,36,80,Defender,189,81,L
ply1236,Mikhail,Sukhoruchenko,Russia,13/04/2003,36,41,Defender,190,78,
ply1237,Sergey,Volkov,Russia,09/09/2002,,82,Defender,182,75,R
ply1238,Grigoriy,Zhilkin,Russia,20/06/2003,36,28,Defender,175,68,
ply1239,Ilzat,Akhmetov,Russia,31/12/1997,36,7,Midfielder,173,65,R
ply1240,Mihajlo,Banjac,Serbia,10/11/1999,36,14,Midfielder,186,74,L
ply1241,Aleksandr,Chernikov,Russia,01/02/2000,36,8,Midfielder,183,74,R
ply1242,João,Batxi,Portugal,01/05/1998,36,19,Midfielder,174,64,R
ply1243,,Kevin,Cape Verde,27/01/1997,36,16,Midfielder,190,,L
ply1244,David,Kokoev,Russia,29/08/2002,36,38,Midfielder,178,58,R
ply1245,Dmitriy,Kratkov,Russia,15/01/2002,36,26,Midfielder,175,66,R
ply1246,Nikita,Krivtsov,Russia,18/08/2002,36,88,Midfielder,188,83,R
ply1247,Aleks,Matsukatov,Russia,11/01/1999,36,15,Midfielder,180,78,R
ply1248,Ifeany,Ndouka,Nigeria,02/12/2003,36,61,Midfielder,182,78,
ply1249,Eduard,Spertsyan,Armenia,07/06/2000,36,10,Midfielder,178,66,R
ply1250,Vyacheslav,Yakimov,Russia,05/01/1998,36,23,Midfielder,178,69,R
ply1251,Ruslan,Apekov,Russia,08/06/2000,36,92,Forward,172,63,R
ply1252,Jhon,Córdoba,Colombia,11/05/1993,36,9,Forward,188,85,R
ply1253,Aleksey,Ionov,Russia,18/02/1989,36,11,Forward,177,69,R
ply1254,Danil,Karpov,Russia,28/06/1999,36,21,Forward,179,75,R
ply1255,Rustam,Khalnazarov,Russia,20/07/2000,36,72,Forward,173,64,
ply1256,Aleksandr,Koksharov,Russia,20/12/2004,,96,Forward,188,71,R
ply1257,Dmitriy,Kuchugura,Russia,21/10/2004,,94,Forward,179,70,R
ply1258,Maksim,Kutovoi,Russia,01/07/2001,36,67,Forward,187,74,R
ply1259,Irakliy,Manelov,Russia,19/09/2002,36,69,Forward,173,69,R
ply1260,Jonathan,Okoronkwo,Nigeria,13/09/2003,36,85,Forward,175,,R
ply1261,Olakunle,Olusegun,Nigeria,23/04/2002,36,40,Forward,170,70,R
ply1262,Vladislav,Samko,Russia,03/01/2002,36,70,Forward,173,63,
ply1263,Volkan,Babacan,Turkey,11/08/1988,37,1,Goalkeeper,192,86,R
ply1264,Deniz,Dilmen,Turkey,05/06/2005,37,98,Goalkeeper,,,L
ply1265,Muhammed,Şengezer,Turkey,05/01/1997,,,Goalkeeper,192,80,R
ply1266,Alexandru,Epureanu,Moldova,27/09/1986,37,6,Defender,189,76,L
ply1267,Junior,Caiçara,Brazil,27/04/1989,37,80,Defender,173,70,R
ply1268,Hasan Ali,Kaldırım,Turkey,09/12/1989,37,3,Defender,183,75,L
ply1269,Eren,Karaagac,France,24/05/2004,37,,Defender,,,
ply1270,Efe,Koyuncu,Turkey,08/07/2005,37,41,Defender,,,
ply1271,Léo,Duarte,Brazil,17/07/1996,37,5,Defender,183,83,R
ply1272,Lucas,Lima,Brazil,10/10/1991,37,60,Defender,179,72,L
ply1273,Youssouf,Ndayishimiye,Burundi,27/10/1998,37,55,Defender,183,76,R
ply1274,Muharrem,Öner,Turkey,29/12/1999,37,,Defender,,,R
ply1275,Şener,Özbayraklı,Turkey,23/01/1990,37,2,Defender,171,71,R
ply1276,Ömer,Şahiner,Turkey,02/01/1992,37,42,Defender,175,70,R
ply1277,Ahmed,Touba,Algeria,13/03/1998,37,59,Defender,190,75,L
ply1278,Muhammet,Yazıcı,Turkey,01/12/2002,37,53,Defender,,,R
ply1279,Danijel,Aleksić,Serbia,30/04/1991,37,8,Midfielder,182,75,L
ply1280,Okechukwu,Azubuike,Nigeria,19/04/1997,37,,Midfielder,170,73,R
ply1281,Sekou,Bangoura,Guinea,05/04/2002,37,97,Midfielder,,,
ply1282,Lucas,Biglia,Argentina,30/01/1986,37,20,Midfielder,178,63,R
ply1283,Francis,Nzaba,Congo,17/07/2002,37,,Midfielder,,,R
ply1284,Berkay,Özcan,Turkey,15/02/1998,37,19,Midfielder,180,79,R
ply1285,Mesut,Özil,Germany,15/10/1988,37,10,Midfielder,180,71,L
ply1286,Mahmut,Tekdemir,Turkey,20/01/1988,37,21,Midfielder,178,72,
ply1287,Deniz,Türüç,Turkey,29/01/1993,37,23,Midfielder,177,72,L
ply1288,Muhammet,Arslantaş,Turkey,27/01/2001,37,34,Forward,188,86,R
ply1289,Batuhan,Çelik,Turkey,12/01/2005,37,15,Forward,,,R
ply1290,Mounir,Chouiar,France,23/01/1999,37,11,Forward,177,77,R
ply1291,Serdar,Gürler,Turkey,14/09/1991,37,7,Forward,175,65,R
ply1292,Enes,Karakuş,Turkey,03/01/2001,37,,Forward,193,83,R
ply1293,Philippe,Keny,Senegal,18/05/1999,37,,Forward,190,80,R
ply1294,Stefano,Okaka,Italy,09/08/1989,37,77,Forward,186,82,R
ply1295,Patryk,Szysz,Poland,01/04/1998,37,18,Forward,177,70,R
ply1296,Bertrand,Traoré,Burkina Faso,06/09/1995,37,,Forward,181,73,L
ply1297,Murat,Öztürk,Turkey,05/12/1969,37,,Goalkeeping,,,
ply1298,Marius,Adamonis,Lithuania,13/05/1997,38,31,Goalkeeper,191,80,R
ply1299,Luís,Maximiano,Portugal,05/01/1999,38,1,Goalkeeper,190,82,
ply1300,Federico,Magro,Italy,10/01/2005,38,61,Goalkeeper,189,,R
ply1301,Ivan,Provedel,Italy,17/03/1994,38,94,Goalkeeper,192,82,R
ply1302,Enzo,Adeagbo,Switzerland,11/01/2002,38,83,Defender,191,78,R
ply1303,Nicolò,Casale,Italy,14/02/1998,38,15,Defender,191,82,R
ply1304,Romano,Floriani,Italy,27/01/2003,38,44,Defender,188,,R
ply1305,,Gila,Spain,29/08/2000,38,34,Defender,185,78,R
ply1306,Elseid,Hysaj,Albania,02/02/1994,38,23,Defender,182,75,R
ply1307,Dimitrije,Kamenović,Serbia,16/07/2000,38,16,Defender,188,83,L
ply1308,Adam,Marušić,Montenegro,17/10/1992,38,77,Defender,185,76,R
ply1309,,Patric,Spain,17/04/1993,38,4,Defender,184,72,R
ply1310,Stefan,Radu,Romania,22/10/1986,38,26,Defender,183,79,L
ply1311,Alessio,Romagnoli,Italy,12/01/1995,38,13,Defender,185,78,L
ply1312,Toma,Bašić,Croatia,25/11/1996,38,88,Midfielder,190,80,L
ply1313,Marco,Bertini,Italy,07/08/2002,38,50,Midfielder,185,68,R
ply1314,Danilo,Cataldi,Italy,06/08/1994,38,32,Midfielder,180,75,R
ply1315,Mohamed,Fares,Algeria,15/02/1996,38,93,Midfielder,183,75,L
ply1316,Manuel,Lazzari,Italy,29/11/1993,38,29,Midfielder,174,67,R
ply1317,Luis,Alberto,Spain,28/11/1992,38,10,Midfielder,183,74,R
ply1318,Marcos,Antônio,Brazil,13/06/2000,38,6,Midfielder,166,63,R
ply1319,Sergej,Milinković-Savić,Serbia,27/02/1995,38,21,Midfielder,191,82,R
ply1320,Luka,Romero,Argentina,18/11/2004,38,18,Midfielder,165,64,L
ply1321,Matías,Vecino,Uruguay,24/08/1991,38,5,Midfielder,187,81,R
ply1322,Mattia,Zaccagni,Italy,16/06/1995,38,20,Midfielder,176,63,R
ply1323,Matteo,Cancellieri,Italy,12/02/2002,38,11,Forward,180,78,L
ply1324,Felipe,Anderson,Brazil,15/04/1993,38,7,Forward,175,70,R
ply1325,Ciro,Immobile,Italy,20/02/1990,38,17,Forward,185,85,R
ply1326,,Pedro,Spain,28/07/1987,38,9,Forward,167,64,
ply1327,,Guilherme,Russia,12/12/1985,39,1,Goalkeeper,197,96,R
ply1328,Daniil,Khudyakov,Russia,09/01/2004,39,53,Goalkeeper,194,85,R
ply1329,Nikita,Matyunin,Russia,27/04/2004,39,54,Goalkeeper,194,83,R
ply1330,Andrey,Savin,Russia,30/08/1999,39,60,Goalkeeper,194,89,R
ply1331,Lucas,Fasson,Brazil,30/05/2001,39,3,Defender,190,79,L
ply1332,Mikhail,Ivankov,Russia,17/06/2001,39,66,Defender,196,88,R
ply1333,Tin,Jedvaj,Croatia,28/11/1995,39,16,Defender,185,81,R
ply1334,Ivan,Kuzmichev,Russia,20/10/2000,39,20,Defender,196,86,R
ply1335,Mark,Mampassi,Ukraine,12/03/2003,39,18,Defender,185,76,R
ply1336,Mario,Mitaj,Albania,06/08/2003,39,12,Defender,185,71,L
ply1337,Maksim,Nenakhov,Russia,13/12/1998,39,24,Defender,178,69,
ply1338,Egor,Pogostnov,Russia,01/03/2004,39,59,Defender,196,86,R
ply1339,Nayair,Tiknizyan,Russia,12/05/1999,39,71,Defender,180,75,L
ply1340,Dmitri,Zhivoglyadov,Russia,29/05/1994,39,2,Defender,178,65,R
ply1341,Dmitry,Barinov,Russia,11/09/1996,39,6,Midfielder,179,72,
ply1342,Ilya,Belikov,Russia,23/05/2003,39,95,Midfielder,184,71,
ply1343,Artem,Karpukas,Russia,13/06/2002,39,93,Midfielder,184,75,R
ply1344,Daniil,Kulikov,Russia,24/06/1998,39,69,Midfielder,178,66,R
ply1345,Stanislav,Magkeev,Russia,27/03/1999,39,4,Midfielder,187,76,R
ply1346,Konstantin,Maradishvili,Russia,07/02/2000,39,5,Midfielder,181,75,R
ply1347,Anton,Miranchuk,Russia,17/10/1995,39,11,Midfielder,183,72,R
ply1348,Daniil,Popov,Russia,27/02/2004,39,89,Midfielder,177,67,R
ply1349,Mikhail,Shchetinin,Russia,08/07/2005,39,43,Midfielder,170,67,
ply1350,Rifat,Zhemaletdinov,Russia,20/09/1996,39,17,Midfielder,184,80,R
ply1351,Abdula,Bagamaev,Russia,18/10/2004,39,92,Forward,,,
ply1352,Ivan,Ignatyev,Russia,06/01/1999,39,9,Forward,180,72,R
ply1353,Wilson,Isidor,France,27/08/2000,39,10,Forward,180,67,R
ply1354,François,Kamano,Guinea,02/05/1996,39,25,Forward,182,77,R
ply1355,Gyrano,Kerk,Netherlands,02/12/1995,39,7,Forward,175,68,R
ply1356,,Pedrinho,Brazil,10/11/1999,39,29,Forward,176,64,R
ply1357,Marko,Rakonjac,Montenegro,25/04/2000,39,77,Forward,192,78,R
ply1358,Vadim,Rakov,Russia,09/01/2005,39,27,Forward,,,R
ply1359,Ögmundur,Kristinsson,Iceland,19/06/1989,40,31,Goalkeeper,193,89,R
ply1360,Athanasios-Theologos,Papadoudis,Greece,06/09/2003,40,99,Goalkeeper,192,,
ply1361,Alexandros,Paschalakis,Greece,28/07/1989,40,,Goalkeeper,197,88,R
ply1362,Konstantinos,Tzolakis,Greece,08/11/2002,,88,Goalkeeper,193,,R
ply1363,Tomáš,Vaclík,Czech Republic,29/03/1989,40,1,Goalkeeper,189,85,R
ply1364,Athanasios,Androutsos,Greece,06/05/1997,40,14,Defender,182,65,R
ply1365,Ousseynou,Ba,Senegal,11/11/1995,40,24,Defender,192,84,R
ply1366,Pape,Cissé,Senegal,14/09/1995,40,66,Defender,197,83,R
ply1367,Etienne,Kinkoue,France,14/01/2002,40,90,Defender,195,,R
ply1368,Leonardo,Koutris,Greece,23/07/1995,40,23,Defender,170,71,L
ply1369,Kenny,Lala,France,03/10/1991,40,27,Defender,178,78,R
ply1370,Doron,Leidner,Israel,26/04/2002,40,16,Defender,178,,L
ply1371,,Marcelo,Brazil,12/05/1988,40,12,Defender,174,75,L
ply1372,Giannis,Masouras,Greece,24/08/1996,40,,Defender,181,75,R
ply1373,Nemanja,Nikolić,Bosnia-Herzegovina,21/02/2001,40,70,Defender,180,,R
ply1374,Sokratis,Papastathopoulos,Greece,09/06/1988,40,15,Defender,186,85,R
ply1375,,Pipa,Spain,26/01/1998,40,26,Defender,175,68,R
ply1376,Oleg,Reabciuk,Moldova,16/01/1998,40,45,Defender,180,72,L
ply1377,Panagiotis,Retsos,Greece,09/08/1998,40,4,Defender,186,75,R
ply1378,Šime,Vrsaljko,Croatia,10/01/1992,40,2,Defender,181,76,R
ply1379,Andreas,Bouchalakis,Greece,05/04/1993,40,5,Midfielder,186,83,L
ply1380,Aguibou,Camara,Guinea,20/05/2001,40,22,Midfielder,167,60,L
ply1381,Kostas,Fortounis,Greece,16/10/1992,40,53,Midfielder,183,69,
